Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Treatment,Medium Value,,226.3415587143811,63.86019086802756,71.73491807040513,Yes
Treatment,High Value,,546.9493069019068,100.0,100.0,Yes
Control,Medium Value,183.27423948933736,,71.71686931,49.88865399932755,Yes
Treatment,Low Value,211.96990398653472,326.35094538496566,,51.78008873395608,Yes
Treatment,Medium Value,151.38313174100728,241.56085133779249,77.02321857295013,88.13525070821433,No
Control,,199.70861692019895,247.35198962739196,,,
,,235.89953960744216,373.33507056764927,54.71857027023264,61.40801631005952,Yes
Control,,258.0167264760131,323.4284322791226,,63.80796930884711,Yes
Treatment,High Value,,422.80665092241793,,74.90991936004431,No
Treatment,Low Value,177.41902530088558,270.58541854974794,48.48018851440592,,No
Treatment,,179.49100229906705,277.0038072964978,,93.65977292176156,Yes
Control,Low Value,135.50630240506896,165.70365311238996,54.25451682888803,38.25263383786146,No
Control,High Value,306.34111709594254,358.2454648448948,,83.32505251493146,No
Treatment,High Value,234.3186658287674,360.7713704,,69.76263946321846,
Control,Medium Value,223.23083436132,270.4462295868533,76.73062027148211,69.16620155940348,No
Control,High Value,302.2197835119416,374.0001265319493,66.36019649,68.67559520830444,Yes
Control,,,288.2397772503735,68.42152825940359,,No
Control,Low Value,178.13391536638636,213.53572814640663,,48.76955314044087,No
Control,High Value,263.92774127542134,318.61709881330046,91.29460979151564,72.75351614242429,Yes
Control,High Value,196.3799943377146,222.36605015993317,,100.0,Yes
Treatment,Low Value,110.78269517038632,168.53960814386525,49.824165299359066,54.86902472618169,Yes
Treatment,Low Value,258.2566156770235,395.0494300785111,55.43405231509694,51.93255505904126,Yes
Control,High Value,204.78754640801628,249.3957206,81.91523265972525,68.66872878,No
Treatment,Low Value,170.75233787464438,261.5222764241405,57.35120769117206,66.77995273520308,No
Treatment,Medium Value,187.95868662889904,301.0204415655214,81.1712607,88.21729401853456,Yes
Treatment,Low Value,,259.67316509459806,54.14785173070526,40.96593238155501,
,Low Value,235.6420425601412,364.7429248287863,50.845040722309534,48.587080787076175,Yes
Control,,255.45509265758164,301.1349174686294,93.6437399,93.26088851150509,No
Treatment,,184.23474900103835,279.7987049,,100.0,No
,Low Value,,207.26829048630023,56.30589345830288,45.62770203102592,Yes
Control,Medium Value,222.61423438452945,253.1664875364348,60.63445276411105,55.92261820403658,No
,,85.11919028664651,100.1465446876501,88.15507154150662,,Yes
,Medium Value,216.8295495542909,337.0044109590251,61.25716332834005,67.48120205025324,Yes
Treatment,High Value,305.48222312672584,454.5992636714951,77.8425037,100.0,Yes
Treatment,Low Value,184.8421618749633,296.0034201386487,61.26662268107766,50.47319867310985,Yes
,High Value,293.8024548030716,458.04075916445055,82.59436881510051,71.25773194603033,Yes
,Low Value,131.97897644322444,209.3795106,58.81476834394849,,No
Treatment,Low Value,280.8083476888839,441.6405224759485,57.16592354909435,63.61586578058523,Yes
Control,High Value,292.5403097943661,355.5340210286216,,100.0,No
Treatment,Medium Value,225.75398170657624,356.6704407602743,,98.327399090122,No
,Medium Value,170.0145417479239,269.7079733143839,66.25090403462285,70.89370202697191,Yes
Control,Low Value,158.15366281581998,190.57445167458883,53.04523227845066,49.05435683058486,No
Control,High Value,,276.54760397240506,76.46742066,90.82224794886903,No
Control,Medium Value,264.0373470419908,332.0448196200089,79.27678348010546,68.50929223,No
Control,,149.5903570042629,172.73967750504815,,67.03378097,Yes
Treatment,,187.88103087427504,294.99705104954694,63.798729675612094,56.46646894223724,No
Treatment,Low Value,225.23460449062765,355.5901843761232,55.45772521569123,61.420827570561954,No
,High Value,,421.0174939332146,100.0,100.0,No
,Low Value,229.08174454398605,369.1539172589816,52.04254760508374,46.58849020523687,Yes
Treatment,Medium Value,145.59045367369376,230.30018829742951,74.42190705355183,70.88341638,No
Treatment,Medium Value,263.0964160781277,410.9034943342583,73.44131669545824,74.27623135952854,No
Control,Medium Value,215.9619641624344,255.39408129718208,62.54150206176048,75.00424891604759,Yes
Treatment,Medium Value,156.71567739275002,249.1985836869975,52.79903327368211,55.35456149377268,No
Control,High Value,,272.4412648127429,94.94218389829904,99.68369591190968,No
Control,High Value,115.58664473316932,,70.05998638418723,85.50177220105087,
Treatment,,216.1484437484853,342.8808858800426,57.19974294,61.45833767115884,
Control,Low Value,96.56432573505244,113.78498354779808,31.47024474231137,76.0,Yes
,,,,53.187800631485175,56.13625017477679,No
Control,,,234.0049833246348,,100.0,No
Treatment,,162.37615569796586,243.21593950494824,73.80107973143261,83.30549697140114,No
Control,,156.95999213099844,187.27160496156893,60.16209988682815,,Yes
Treatment,Medium Value,,152.3691483078214,66.85396104,88.58889330364383,No
Treatment,Low Value,,186.47944530077768,,46.13299029108464,
Treatment,Low Value,177.1708690001145,276.0399307266912,40.51541173391914,42.37818115520826,Yes
Treatment,Low Value,176.4104552523348,282.3075885586385,50.74333361070783,42.754525920337386,No
Treatment,Low Value,224.85068588296423,338.46154535159855,40.45223937048512,,No
,Low Value,151.1582434,169.39524064872242,54.31642589049908,68.37194792864469,No
Control,,181.4159775853785,207.53974480752245,72.57170390408889,87.81343130866262,Yes
Control,Low Value,167.36333455695924,192.245142480228,49.69736096723966,36.88435338217515,
Treatment,Medium Value,198.06185506230585,307.2467874950733,79.71501378399708,91.40556943625852,Yes
,High Value,222.6094365362669,264.47345562931065,92.05813914857112,100.0,Yes
Treatment,Low Value,168.61543335620206,263.5531026682979,47.74740070606735,61.811805371184384,No
Treatment,Medium Value,230.1936020400145,360.00954906407503,66.18267294,77.65583793643853,No
Control,,,431.1644519530441,,100.0,No
Control,High Value,185.58702578316772,210.66633274645528,66.07550024107748,70.69452151272638,No
Treatment,High Value,245.40016894461635,,83.69111308007452,,
Control,,207.11431005117092,243.9096837,73.79131835264448,89.45441805173863,No
Treatment,Low Value,229.76233563044704,365.4886944797879,49.44921769360303,49.92882299044953,Yes
Treatment,Low Value,196.26206294932948,306.95734123389224,,22.50973212800993,No
Treatment,Medium Value,203.84622026439388,316.89695559556594,81.07598514466048,94.68511549025776,No
Treatment,,130.59406477068174,194.92379710014785,69.29642913770793,64.31081446195687,No
Treatment,Medium Value,241.31683795696293,372.1638264329293,70.24902619495936,,No
Control,Low Value,136.3223931094719,167.32051863145907,54.41421400448248,,No
Control,,289.9115598847079,342.9359304651664,98.47470584458702,100.0,Yes
Treatment,Low Value,211.91464282929732,331.57375470265987,,54.25935698186138,No
Treatment,,207.53184528543832,316.99096218802214,70.18962367259498,91.02804255318388,No
Control,,139.99874719428493,173.68000179896757,86.03061955978725,,Yes
Control,High Value,259.8056792588376,300.66635691006,100.0,100.0,Yes
Treatment,Medium Value,299.0237174,479.8454900674234,58.40964471085688,75.53858534203003,No
Control,Low Value,168.6064062844216,205.2500928925612,45.42309117334086,,Yes
Treatment,Low Value,151.07148551075036,,50.88980401149621,44.71821109,No
Control,High Value,225.40976124450933,271.5213889230523,,100.0,Yes
Treatment,Medium Value,231.2586708384381,353.2980932492497,79.65865689162477,89.03779537862958,No
Control,High Value,198.90938478227463,241.8483435,88.47365075734245,,No
Treatment,Low Value,230.87072046450737,354.71178021045614,61.52280347,59.460873454047785,No
Control,High Value,338.61278776035505,390.5128941655834,92.1390702337478,93.85889720609514,No
Control,Medium Value,222.4098993023981,265.9840337679386,69.50094739999675,83.23448526480405,No
Treatment,High Value,208.38366628831196,316.43810782946923,94.73146785225664,90.7997942778332,No
Control,Medium Value,229.2038261179904,274.45538442580573,48.490767546444026,52.55293655367776,Yes
,Medium Value,255.993297311744,397.29260753509567,66.68520879580471,65.73574802,No
,Low Value,,216.60476580610663,50.90270421415801,44.40209561872573,
Treatment,Low Value,215.71654942226303,346.25382037511133,42.46992170618742,47.32227757888873,No
Control,Low Value,226.86328996832657,267.21006327876563,64.62413013884391,73.06404803520765,No
Treatment,Medium Value,163.64594642083367,261.8509043113139,69.15889445177874,,Yes
Control,,257.9523679314729,303.07156854765554,94.72293061178908,90.26064831493306,Yes
Treatment,Medium Value,143.14459090411495,221.4442898280348,,73.66385262107748,Yes
Control,Low Value,172.00642502013292,206.5899038449134,,53.75895728205074,No
Treatment,Low Value,244.4255685745512,364.9101520009153,55.16702357153787,55.24445356031746,
Treatment,High Value,276.8237490885074,424.2115669435835,67.41483447272222,,Yes
Treatment,Low Value,171.44386040607824,267.52155462780325,57.39705528919215,58.79371580361098,Yes
Control,,257.4609770638355,307.8682288,49.34827631682693,64.7612065,No
Treatment,,129.86780059519015,201.01381514102204,,65.00176417832454,No
,High Value,214.2694626938496,261.5516355682691,100.0,100.0,No
Treatment,Medium Value,215.50122353583208,327.6776992,89.97864034375183,84.69943299,Yes
Control,Low Value,58.691600837080415,69.37598273923848,48.20926833382279,44.08128371590747,No
Treatment,High Value,215.1524807866187,321.4318121214534,77.72170342,,No
Control,Low Value,144.94891693841595,169.69793712257265,59.18236746969444,70.70073835374039,No
Control,High Value,174.01832935986445,,97.67105735976196,100.0,Yes
Treatment,Low Value,175.73498386280625,272.33234668315305,45.44928394194776,49.04591713982549,No
Control,,,160.0332541541213,90.02983922364031,100.0,Yes
Control,Low Value,152.03994409686777,176.4668807487308,51.97767436780192,62.714914615120975,Yes
,Medium Value,114.56018748521235,165.54608670900265,70.67578602,,No
Control,Low Value,,244.3386078120443,59.95429016181569,60.90516715310926,
Control,High Value,238.58704308893755,298.75008016566306,100.0,100.0,No
Control,,167.77913828186968,197.44713678628293,52.97606466993725,51.84922725490253,Yes
Treatment,Medium Value,257.9047335731287,385.6102261375301,87.9995339,88.59961114,No
Control,,170.89106873420323,212.00786912122237,53.08361428529146,,Yes
,,221.1269282420916,334.5634394260752,100.0,100.0,Yes
Control,,185.2315381640565,222.90223982279636,93.31727362103936,,No
Control,Medium Value,103.4412335502798,125.56584162977208,81.5828002,83.41968973619655,
Control,High Value,,262.86473554990255,100.0,100.0,Yes
Treatment,Low Value,178.3230927186801,274.4195078096932,47.74045519,51.43673745131189,No
Control,Low Value,262.2631270866966,315.6448952122709,55.74284070058032,59.73722434503217,Yes
Control,Low Value,216.1001691447538,,46.97027151399589,54.35993343930145,
Treatment,,204.1330855642068,298.35016467210875,89.63633268331255,,No
Control,,190.78121431022583,224.99313728067335,46.52020387203072,65.24563131284438,No
Treatment,,229.32653585484323,358.28030053700564,52.127683339251575,65.15632603190912,No
Treatment,Low Value,207.83853754187328,314.900820181382,53.10975509,60.64600043660565,No
,,294.04017886406064,351.564703,63.40321135949448,76.64673200349526,No
Treatment,High Value,,290.6635010632742,89.01327995981195,100.0,No
Control,,,346.0418072461887,100.0,96.84935960847666,No
Treatment,High Value,201.99925562841295,304.3324457880822,77.38497489471969,81.69601136173715,Yes
Treatment,Medium Value,216.1239214184812,336.6849110267387,,80.82866208975406,No
Control,High Value,203.73004533512332,235.05339686804425,100.0,,Yes
Treatment,Medium Value,204.7421458115088,299.54271426119783,64.20527084763867,60.12490678437375,Yes
Treatment,Medium Value,215.0755938031448,329.28212989127525,,,Yes
Treatment,High Value,263.4928385,403.56670672445824,100.0,100.0,
Treatment,,194.58677660993035,,50.85054457186185,66.44017466792272,No
Treatment,Low Value,69.11552432,113.95300436572349,53.33444068641055,,Yes
Control,High Value,229.1186422376841,273.5925547327318,100.0,100.0,No
,High Value,,471.5139764244561,95.77153000538136,84.09638987629751,Yes
Control,Medium Value,208.0623813212436,242.7361560764987,74.49050669293868,85.74717797120285,No
Treatment,,,,,100.0,Yes
Control,Medium Value,,235.7170441629507,,66.64808828401463,No
Control,High Value,135.0926804661451,154.05577707361144,91.52332172,88.13045050775023,Yes
Treatment,Low Value,169.3105631,252.0869825091669,54.08877561056829,63.03865567645965,Yes
Treatment,,164.62734930334113,248.23160322805077,41.225115867159296,36.950649531790205,Yes
Treatment,High Value,212.9432738714892,338.1335349475026,74.76470831375808,100.0,No
Control,Medium Value,153.49465018995866,,70.33550142650331,72.59174851,Yes
Treatment,Low Value,180.79482892875157,283.09680482205425,69.11918479428618,76.0,Yes
Control,,,239.9111283910973,,,No
Control,,294.7929099488737,,,57.42323391360723,No
Control,High Value,160.47837991145656,187.9074555414924,81.71691555124814,,No
Treatment,Low Value,,309.4578726,58.64437273,59.42586285044469,Yes
Treatment,High Value,248.5418586251698,370.8710053584762,90.34010506,97.20614539,Yes
Control,Low Value,,,48.61627245432664,61.91524519182752,No
Control,Medium Value,196.5441681417801,235.0026001657936,84.82747782,94.72925385912562,No
Treatment,,196.10727320629152,296.66931838618586,45.992703720749006,45.28382785681978,No
Control,,208.413846786592,,50.417160183747065,66.30919531,Yes
Treatment,,121.7190346919303,183.41496751150203,,63.642644497211656,No
Control,Low Value,176.42862925598828,208.97369602277925,61.75447632959211,74.10596594157951,Yes
Treatment,Low Value,193.8059596444077,,53.90024758822149,63.54374438600776,No
Control,High Value,221.9069333095325,262.4891360919693,81.57062099382159,73.91610725357769,Yes
Treatment,Medium Value,209.47707866825445,318.4664259337101,75.96333403339018,91.20222276866764,No
Control,Low Value,211.13457554523995,240.12804228116056,,76.0,Yes
Treatment,Medium Value,305.7301379853981,471.5011848,,53.77866849689437,Yes
Treatment,Medium Value,181.9539171464793,295.69367992174057,76.71952106,75.45366780772584,Yes
Control,,,251.234339897108,66.43920307,76.0,No
Control,High Value,302.94702666784474,354.23674620635177,,100.0,Yes
Treatment,Medium Value,,170.6689932,,,No
Control,Low Value,206.2476634637062,234.37057878595277,54.991665875426975,64.04323593,Yes
Treatment,Medium Value,203.84622026439388,316.89695559556594,,,Yes
Control,,353.02894629094465,417.6890856771623,85.91481594693482,84.94631151,Yes
,High Value,257.4478751666656,402.291087638046,100.0,,No
Treatment,,,382.9149905710787,68.53041720677716,86.48880140799614,Yes
Treatment,Low Value,102.78175493178551,164.29971972252028,58.57276637434544,66.45712496,Yes
Treatment,Low Value,168.1022543112523,264.1500882401737,53.21884283883847,56.88605248,No
Treatment,,201.26819271558605,314.14060204484235,,97.74265022713054,No
,,269.8551209149596,417.7451365931444,63.15696210012923,64.02660331,Yes
Control,High Value,282.57208773985053,343.5326697784204,89.96938546998297,99.73269517693628,Yes
Control,Low Value,118.6174498579546,144.02512786339648,,69.47963018064138,Yes
Control,High Value,255.17133807746504,294.1246972267175,100.0,97.03301828492611,Yes
Treatment,Medium Value,140.97441067063306,,58.15052973,,Yes
Treatment,High Value,139.32172250593558,209.39492007373363,75.94349404085763,80.12870212409621,No
